,loannumber,loanamount,totaldue,termdays,perf_loannumber,perf_loanamount,perf_totaldue,perf_termdays,longitude_gps,latitude_gps,age,loanlifewithdelta,firstrepaymentlapsewithdelta,flag,good_bad_flag
882,8,30000.0,34500.0,30,9,30000.0,39000.0,60,8.5619725,12.0155955,43.4,28.052152777777778,1.4715625,1.0,Bad
883,2,10000.0,13000.0,30,9,30000.0,39000.0,60,8.5619725,12.0155955,43.4,18.748159722222223,12.528865740740741,1.0,Bad
884,12,30000.0,34400.0,30,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,44.04527777777778,-14.776597222222222,0.0,Good
885,8,20000.0,23800.0,30,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,34.16501157407407,-2.809884259259259,0.0,Good
886,11,30000.0,34400.0,30,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,32.48568287037037,-2.7522800925925925,0.0,Good
887,2,10000.0,11500.0,15,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,13.654293981481482,0.5679398148148148,0.0,Good
888,3,10000.0,11500.0,15,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,12.42068287037037,2.1516782407407407,0.0,Good
889,13,30000.0,36800.0,60,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,62.8119212962963,-15.075833333333334,0.0,Good
890,4,10000.0,11500.0,15,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,14.567615740740742,-0.3750115740740741,0.0,Good
891,5,20000.0,24500.0,30,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,36.10488425925926,-6.453831018518518,0.0,Good
892,14,30000.0,34500.0,30,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,31.372708333333332,-1.4597337962962964,0.0,Good
893,9,20000.0,23800.0,30,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,15.596550925925927,13.625798611111112,0.0,Good
894,1,10000.0,11500.0,15,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,13.382222222222222,1.182997685185185,0.0,Good
895,10,10000.0,11450.0,15,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,0.9619907407407408,15.698043981481481,0.0,Good
896,6,20000.0,24500.0,30,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,34.946284722222224,-5.572974537037037,0.0,Good
897,7,20000.0,24500.0,30,15,30000.0,34500.0,30,3.3371601,6.6341039,42.5,41.738877314814815,-10.597094907407408,0.0,Good
898,3,10000.0,13000.0,30,5,20000.0,24500.0,30,3.8785952,7.3880557,33.3,24.43056712962963,5.101967592592593,0.0,Good
899,1,10000.0,11500.0,15,5,20000.0,24500.0,30,3.8785952,7.3880557,33.3,5.128402777777778,9.034918981481482,0.0,Good
900,4,20000.0,24500.0,30,5,20000.0,24500.0,30,3.8785952,7.3880557,33.3,25.485115740740742,4.181712962962963,0.0,Good
901,2,10000.0,13000.0,30,5,20000.0,24500.0,30,3.8785952,7.3880557,33.3,24.628645833333334,5.675497685185185,0.0,Good
902,1,10000.0,11500.0,15,3,10000.0,13000.0,30,3.3372953,6.6499933,39.4,15.473831018518519,0.11202546296296297,0.0,Good
903,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3372953,6.6499933,39.4,28.823356481481483,0.3232291666666667,0.0,Good
904,1,10000.0,11500.0,15,5,20000.0,24500.0,30,4.5100005,9.8838537,44.3,13.040150462962963,4.353356481481481,0.0,Good
905,3,10000.0,11500.0,15,5,20000.0,24500.0,30,4.5100005,9.8838537,44.3,13.96769675925926,0.5991898148148148,0.0,Good
906,4,20000.0,24500.0,30,5,20000.0,24500.0,30,4.5100005,9.8838537,44.3,28.97690972222222,0.5339699074074075,0.0,Good
907,2,10000.0,11500.0,15,5,20000.0,24500.0,30,4.5100005,9.8838537,44.3,12.851342592592593,1.537650462962963,0.0,Good
908,1,10000.0,13000.0,30,2,10000.0,13000.0,30,3.4286341,6.4271847,48.2,21.982708333333335,12.173541666666667,0.0,Good
909,3,10000.0,13000.0,30,5,10000.0,13000.0,30,6.9324867,6.0378505,43.6,34.935717592592596,-4.73087962962963,1.0,Bad
910,4,10000.0,13000.0,30,5,10000.0,13000.0,30,6.9324867,6.0378505,43.6,26.840416666666666,2.699085648148148,1.0,Bad
911,2,10000.0,11500.0,15,5,10000.0,13000.0,30,6.9324867,6.0378505,43.6,6.9451736111111115,7.205104166666667,1.0,Bad
912,1,10000.0,11500.0,15,5,10000.0,13000.0,30,6.9324867,6.0378505,43.6,14.960555555555555,0.12806712962962963,1.0,Bad
913,3,10000.0,13000.0,30,4,15000.0,18375.0,30,7.0025486,4.8054935,37.2,29.93607638888889,-0.2036689814814815,0.0,Good
914,1,10000.0,13000.0,30,4,15000.0,18375.0,30,7.0025486,4.8054935,37.2,31.49216435185185,-0.03927083333333333,0.0,Good
915,2,10000.0,13000.0,30,4,15000.0,18375.0,30,7.0025486,4.8054935,37.2,30.13318287037037,-0.705,0.0,Good
916,2,10000.0,11500.0,15,5,20000.0,24500.0,30,5.8247251,5.5905122,44.7,6.6046875,8.069166666666666,0.0,Good
917,1,10000.0,11500.0,15,5,20000.0,24500.0,30,5.8247251,5.5905122,44.7,7.852488425925926,6.483981481481481,0.0,Good
918,4,20000.0,24500.0,30,5,20000.0,24500.0,30,5.8247251,5.5905122,44.7,27.97165509259259,1.6681365740740741,0.0,Good
919,3,10000.0,11500.0,15,5,20000.0,24500.0,30,5.8247251,5.5905122,44.7,6.639826388888889,7.771875,0.0,Good
920,3,10000.0,13000.0,30,4,20000.0,24500.0,30,7.4473983,8.9973983,38.9,29.065983796296297,0.3396412037037037,0.0,Good
921,2,10000.0,11500.0,15,4,20000.0,24500.0,30,7.4473983,8.9973983,38.9,16.868402777777778,-0.5884953703703704,0.0,Good
922,1,10000.0,13000.0,30,4,20000.0,24500.0,30,7.4473983,8.9973983,38.9,25.95539351851852,3.288402777777778,0.0,Good
923,5,10000.0,13000.0,30,6,10000.0,13000.0,30,4.5603543,7.4837879,32.9,32.0050462962963,-0.19583333333333333,0.0,Good
924,2,10000.0,11500.0,15,6,10000.0,13000.0,30,4.5603543,7.4837879,32.9,15.080219907407407,-0.8469328703703703,0.0,Good
925,3,10000.0,13000.0,30,6,10000.0,13000.0,30,4.5603543,7.4837879,32.9,32.0790625,-2.8007060185185186,0.0,Good
926,4,20000.0,23800.0,30,6,10000.0,13000.0,30,4.5603543,7.4837879,32.9,34.71164351851852,-5.515173611111111,0.0,Good
927,1,10000.0,11500.0,15,6,10000.0,13000.0,30,4.5603543,7.4837879,32.9,14.218171296296296,1.4028587962962964,0.0,Good
928,4,15000.0,18375.0,30,5,20000.0,22250.0,15,3.8647349,6.697984,34.2,30.180358796296296,-0.7813541666666667,0.0,Good
929,1,10000.0,13000.0,30,5,20000.0,22250.0,15,3.8647349,6.697984,34.2,30.105358796296297,1.5253587962962962,0.0,Good
930,2,10000.0,11500.0,15,5,20000.0,22250.0,15,3.8647349,6.697984,34.2,15.184085648148148,-0.4157638888888889,0.0,Good
931,3,10000.0,11500.0,15,5,20000.0,22250.0,15,3.8647349,6.697984,34.2,18.003923611111112,-1.4036458333333333,0.0,Good
932,3,10000.0,13000.0,30,4,20000.0,24500.0,30,3.32143,6.5119583,37.6,15.162268518518518,16.243148148148148,0.0,Good
933,2,10000.0,13000.0,30,4,20000.0,24500.0,30,3.32143,6.5119583,37.6,16.894293981481482,12.208715277777777,0.0,Good
934,1,10000.0,11500.0,15,4,20000.0,24500.0,30,3.32143,6.5119583,37.6,13.905625,0.38534722222222223,0.0,Good
935,2,10000.0,11500.0,15,4,10000.0,13000.0,30,3.5118753,6.676594,48.7,16.343900462962964,-1.697349537037037,1.0,Bad
936,3,20000.0,24500.0,30,4,10000.0,13000.0,30,3.5118753,6.676594,48.7,42.24743055555555,-12.745289351851852,1.0,Bad
937,1,10000.0,11500.0,15,4,10000.0,13000.0,30,3.5118753,6.676594,48.7,8.08400462962963,6.611087962962963,1.0,Bad
938,1,10000.0,13000.0,30,3,10000.0,13000.0,30,4.5822726,7.7407505,32.0,29.543576388888887,2.240289351851852,1.0,Bad
939,2,10000.0,13000.0,30,3,10000.0,13000.0,30,4.5822726,7.7407505,32.0,35.02712962962963,-4.794768518518518,1.0,Bad
940,12,40000.0,44000.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,22.85537037037037,6.453819444444444,0.0,Good
941,4,20000.0,24500.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,26.739675925925926,2.6869791666666667,0.0,Good
942,2,10000.0,13000.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,28.81173611111111,0.3017361111111111,0.0,Good
943,5,20000.0,23800.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,30.408969907407407,-0.6846412037037037,0.0,Good
944,7,30000.0,34400.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,28.52638888888889,1.041099537037037,0.0,Good
945,6,30000.0,36800.0,60,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,31.817141203703702,-0.4719675925925926,0.0,Good
946,9,40000.0,44800.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,29.13923611111111,0.39265046296296297,0.0,Good
947,10,40000.0,44800.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,33.11925925925926,-0.6905439814814814,0.0,Good
948,3,20000.0,24500.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,28.93976851851852,0.3882060185185185,0.0,Good
949,1,10000.0,13000.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,29.242662037037036,0.0726736111111111,0.0,Good
950,11,40000.0,44000.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,29.07033564814815,0.2700694444444444,0.0,Good
951,8,30000.0,34400.0,30,13,40000.0,44000.0,30,3.9102958,7.4395924,38.6,29.58005787037037,-0.49952546296296296,0.0,Good
952,13,40000.0,48000.0,60,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,56.67349537037037,5.272673611111111,0.0,Good
953,2,10000.0,11500.0,15,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,12.486851851851851,2.094780092592593,0.0,Good
954,3,10000.0,11500.0,15,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,0.5877430555555555,16.11340277777778,0.0,Good
955,1,10000.0,11500.0,15,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,12.533136574074074,2.604212962962963,0.0,Good
956,4,10000.0,11125.0,15,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,8.002708333333333,7.640451388888889,0.0,Good
957,6,30000.0,32250.0,15,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,8.701909722222222,5.502476851851852,0.0,Good
958,9,30000.0,34400.0,30,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,16.711458333333333,12.772349537037037,0.0,Good
959,8,30000.0,34500.0,30,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,23.555358796296296,5.674513888888889,0.0,Good
960,10,30000.0,34400.0,30,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,23.468900462962964,5.806875,0.0,Good
961,7,30000.0,32250.0,15,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,12.773310185185185,2.2964699074074075,0.0,Good
962,5,10000.0,12250.0,30,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,19.000891203703702,12.76085648148148,0.0,Good
963,11,20000.0,23600.0,30,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,18.157719907407408,12.460046296296296,0.0,Good
964,12,40000.0,48000.0,60,14,40000.0,48000.0,60,3.3708865,6.5414733,32.5,25.040578703703705,6.11474537037037,0.0,Good
965,5,20000.0,23600.0,30,8,40000.0,48000.0,60,4.513617,7.5189141,29.5,27.264606481481483,2.2604050925925927,0.0,Good
966,2,10000.0,13000.0,30,8,40000.0,48000.0,60,4.513617,7.5189141,29.5,26.484618055555554,3.1491666666666664,0.0,Good
967,7,40000.0,47600.0,60,8,40000.0,48000.0,60,4.513617,7.5189141,29.5,53.805034722222224,0.23800925925925925,0.0,Good
968,4,20000.0,23600.0,30,8,40000.0,48000.0,60,4.513617,7.5189141,29.5,17.74329861111111,11.486041666666667,0.0,Good
969,1,7000.0,8050.0,15,8,40000.0,48000.0,60,4.513617,7.5189141,29.5,14.870972222222223,2.2984837962962965,0.0,Good
970,3,20000.0,23800.0,30,8,40000.0,48000.0,60,4.513617,7.5189141,29.5,27.80875,2.1880208333333333,0.0,Good
971,6,30000.0,36800.0,60,8,40000.0,48000.0,60,4.513617,7.5189141,29.5,50.80078703703704,3.044328703703704,0.0,Good
972,1,10000.0,11500.0,15,3,10000.0,11500.0,15,3.322697,6.6277907,46.3,9.997858796296295,4.3309375,0.0,Good
973,2,10000.0,11500.0,15,3,10000.0,11500.0,15,3.322697,6.6277907,46.3,17.01306712962963,-0.20765046296296297,0.0,Good
974,3,10000.0,11500.0,15,8,30000.0,34500.0,30,7.463155,9.053175,40.2,13.841053240740742,0.5160763888888888,0.0,Good
975,6,20000.0,22250.0,15,8,30000.0,34500.0,30,7.463155,9.053175,40.2,10.713391203703704,3.455138888888889,0.0,Good
976,2,10000.0,11500.0,15,8,30000.0,34500.0,30,7.463155,9.053175,40.2,14.3496875,0.3240625,0.0,Good
977,7,30000.0,34500.0,30,8,30000.0,34500.0,30,7.463155,9.053175,40.2,28.958784722222223,1.529363425925926,0.0,Good
978,5,20000.0,22250.0,15,8,30000.0,34500.0,30,7.463155,9.053175,40.2,17.356516203703702,-0.8666666666666667,0.0,Good
979,4,20000.0,21900.0,15,8,30000.0,34500.0,30,7.463155,9.053175,40.2,15.450439814814814,-0.8947337962962963,0.0,Good
980,1,10000.0,11500.0,15,8,30000.0,34500.0,30,7.463155,9.053175,40.2,16.678101851851853,-0.36354166666666665,0.0,Good
981,4,10000.0,11500.0,15,5,10000.0,11500.0,15,3.3141841,6.5070014,31.0,12.025208333333333,2.062800925925926,1.0,Bad
982,1,10000.0,13000.0,30,5,10000.0,11500.0,15,3.3141841,6.5070014,31.0,44.84797453703704,-14.837326388888888,1.0,Bad
983,2,10000.0,11500.0,15,5,10000.0,11500.0,15,3.3141841,6.5070014,31.0,33.643796296296294,-16.927407407407408,1.0,Bad
984,3,10000.0,11500.0,15,5,10000.0,11500.0,15,3.3141841,6.5070014,31.0,24.562141203703703,-7.049722222222222,1.0,Bad
985,1,10000.0,13000.0,30,2,10000.0,13000.0,30,7.4518268,10.4560748,41.7,13.658599537037038,15.629212962962963,0.0,Good
986,7,30000.0,34400.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,29.60846064814815,-0.23743055555555556,0.0,Good
987,9,40000.0,47600.0,60,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,42.12284722222222,-0.5199074074074074,0.0,Good
988,4,20000.0,23800.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,21.266319444444445,9.385914351851852,0.0,Good
989,8,30000.0,34400.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,30.537939814814816,-0.9620949074074074,0.0,Good
990,5,25000.0,29000.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,30.057129629629628,0.36689814814814814,0.0,Good
991,11,40000.0,44000.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,27.121099537037036,2.515173611111111,0.0,Good
992,1,10000.0,11500.0,15,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,6.991134259259259,7.553923611111111,0.0,Good
993,6,30000.0,34400.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,28.471608796296298,0.6028587962962964,0.0,Good
994,10,35000.0,38500.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,32.70203703703704,-0.40273148148148147,0.0,Good
995,3,15000.0,18375.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,24.92295138888889,4.6155787037037035,0.0,Good
996,2,10000.0,13000.0,30,12,40000.0,44000.0,30,7.4660655,10.5545265,35.8,24.89761574074074,4.210717592592593,0.0,Good
997,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3673347,6.71411,40.4,29.149745370370372,2.2778125,1.0,Bad
998,1,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3673347,6.71411,40.4,23.041793981481483,6.392013888888889,1.0,Bad
999,1,10000.0,13000.0,30,8,20000.0,24500.0,30,6.9949171,4.8043787,31.3,21.968564814814815,7.0921412037037035,0.0,Good
1000,7,20000.0,24500.0,30,8,20000.0,24500.0,30,6.9949171,4.8043787,31.3,30.087627314814814,-0.45600694444444445,0.0,Good
1001,2,10000.0,13000.0,30,8,20000.0,24500.0,30,6.9949171,4.8043787,31.3,29.080324074074074,0.42106481481481484,0.0,Good
1002,5,10000.0,13000.0,30,8,20000.0,24500.0,30,6.9949171,4.8043787,31.3,17.687395833333333,11.437349537037036,0.0,Good
1003,6,10000.0,13000.0,30,8,20000.0,24500.0,30,6.9949171,4.8043787,31.3,28.497592592592593,1.7272222222222222,0.0,Good
1004,4,10000.0,13000.0,30,8,20000.0,24500.0,30,6.9949171,4.8043787,31.3,32.10974537037037,-0.5332523148148148,0.0,Good
1005,3,10000.0,13000.0,30,8,20000.0,24500.0,30,6.9949171,4.8043787,31.3,80.24722222222222,-49.560011574074075,0.0,Good
1006,3,10000.0,13000.0,30,5,20000.0,24500.0,30,3.3359223,6.6146493,41.1,28.69099537037037,2.567835648148148,0.0,Good
1007,2,10000.0,11500.0,15,5,20000.0,24500.0,30,3.3359223,6.6146493,41.1,1.7908564814814816,12.270729166666667,0.0,Good
1008,4,15000.0,18375.0,30,5,20000.0,24500.0,30,3.3359223,6.6146493,41.1,29.356319444444445,-0.18563657407407408,0.0,Good
1009,1,10000.0,11500.0,15,5,20000.0,24500.0,30,3.3359223,6.6146493,41.1,11.840972222222222,2.251701388888889,0.0,Good
1010,3,10000.0,13000.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,30.363055555555555,-0.6493981481481481,0.0,Good
1011,5,10000.0,13000.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,25.888125,3.598171296296296,0.0,Good
1012,6,20000.0,23800.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,27.958472222222223,1.5867476851851852,0.0,Good
1013,2,10000.0,13000.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,28.774085648148148,0.6851041666666666,0.0,Good
1014,9,20000.0,23000.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,28.884502314814814,2.6494328703703705,0.0,Good
1015,8,15000.0,18375.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,28.77826388888889,0.49984953703703705,0.0,Good
1016,7,20000.0,23800.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,29.07232638888889,0.3584953703703704,0.0,Good
1017,1,10000.0,13000.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,26.12247685185185,5.418020833333333,0.0,Good
1018,4,10000.0,13000.0,30,10,30000.0,39000.0,60,3.2770675,6.4437076,46.3,29.231053240740742,0.4400925925925926,0.0,Good
1019,2,10000.0,11500.0,15,5,20000.0,24500.0,30,3.5876067,6.6012417,32.8,14.054837962962964,2.291701388888889,0.0,Good
1020,1,10000.0,11500.0,15,5,20000.0,24500.0,30,3.5876067,6.6012417,32.8,10.226759259259259,6.948078703703704,0.0,Good
1021,3,10000.0,13000.0,30,5,20000.0,24500.0,30,3.5876067,6.6012417,32.8,29.62162037037037,-0.2917708333333333,0.0,Good
1022,4,20000.0,24500.0,30,5,20000.0,24500.0,30,3.5876067,6.6012417,32.8,30.813738425925926,0.006574074074074074,0.0,Good
1023,1,10000.0,13000.0,30,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,91.41556712962964,-61.84193287037037,0.0,Good
1024,9,10000.0,10750.0,15,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,5.413090277777778,9.338194444444444,0.0,Good
1025,6,20000.0,21900.0,15,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,12.335173611111111,2.295960648148148,0.0,Good
1026,3,10000.0,11500.0,15,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,6.958611111111111,7.356921296296297,0.0,Good
1027,10,10000.0,10750.0,15,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,8.891157407407407,5.273402777777778,0.0,Good
1028,8,30000.0,34500.0,30,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,11.997372685185185,18.223391203703702,0.0,Good
1029,7,10000.0,11400.0,15,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,14.040567129629629,2.180173611111111,0.0,Good
1030,11,20000.0,22000.0,30,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,16.069525462962964,13.543148148148148,0.0,Good
1031,2,10000.0,11500.0,15,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,18.247511574074075,-3.686122685185185,0.0,Good
1032,5,20000.0,21900.0,15,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,12.642615740740741,1.5273263888888888,0.0,Good
1033,4,10000.0,11450.0,15,12,40000.0,48000.0,60,7.7075583,11.0762045,35.8,4.211863425925926,12.244907407407407,0.0,Good
1034,4,10000.0,11125.0,15,5,10000.0,11500.0,15,3.418513,6.4252771,45.3,39.48488425925926,-24.323321759259258,0.0,Good
1035,3,10000.0,11500.0,15,5,10000.0,11500.0,15,3.418513,6.4252771,45.3,14.53568287037037,0.12486111111111112,0.0,Good
1036,2,10000.0,13000.0,30,5,10000.0,11500.0,15,3.418513,6.4252771,45.3,28.044421296296296,1.321099537037037,0.0,Good
1037,1,10000.0,13000.0,30,5,10000.0,11500.0,15,3.418513,6.4252771,45.3,21.02378472222222,8.346921296296296,0.0,Good
1038,4,20000.0,24500.0,30,5,20000.0,24500.0,30,3.2340097,6.545471,46.0,28.323113425925925,2.3060069444444444,0.0,Good
1039,1,10000.0,11500.0,15,5,20000.0,24500.0,30,3.2340097,6.545471,46.0,12.11775462962963,2.4614699074074076,0.0,Good
1040,3,10000.0,13000.0,30,5,20000.0,24500.0,30,3.2340097,6.545471,46.0,5.851516203703704,23.59570601851852,0.0,Good
1041,2,10000.0,11500.0,15,5,20000.0,24500.0,30,3.2340097,6.545471,46.0,14.02763888888889,0.47076388888888887,0.0,Good
1042,1,10000.0,11500.0,15,2,10000.0,11500.0,15,3.3620081,6.5875133,41.1,14.371585648148148,0.3444675925925926,0.0,Good
1043,1,10000.0,11500.0,15,6,20000.0,24500.0,30,3.094886,6.4998413,39.5,14.871435185185184,-0.4921875,0.0,Good
1044,5,20000.0,24500.0,30,6,20000.0,24500.0,30,3.094886,6.4998413,39.5,32.073055555555555,-1.7361921296296297,0.0,Good
1045,3,10000.0,13000.0,30,6,20000.0,24500.0,30,3.094886,6.4998413,39.5,31.633460648148148,-2.269953703703704,0.0,Good
1046,2,10000.0,13000.0,30,6,20000.0,24500.0,30,3.094886,6.4998413,39.5,30.215138888888887,-0.6708796296296297,0.0,Good
1047,4,20000.0,24500.0,30,6,20000.0,24500.0,30,3.094886,6.4998413,39.5,32.883344907407405,-3.576539351851852,0.0,Good
1048,1,10000.0,11500.0,15,2,10000.0,11500.0,15,3.8294268,7.384173,31.3,15.911041666666666,-0.3485185185185185,0.0,Good
1049,7,30000.0,34500.0,30,8,30000.0,34500.0,30,3.3569897,6.5877336,45.6,28.09474537037037,1.0976041666666667,1.0,Bad
1050,1,10000.0,11500.0,15,8,30000.0,34500.0,30,3.3569897,6.5877336,45.6,8.009027777777778,7.655104166666667,1.0,Bad
1051,6,20000.0,22250.0,15,8,30000.0,34500.0,30,3.3569897,6.5877336,45.6,0.5073032407407407,14.075740740740741,1.0,Bad
1052,2,10000.0,11500.0,15,8,30000.0,34500.0,30,3.3569897,6.5877336,45.6,4.949467592592592,9.301145833333333,1.0,Bad
1053,4,20000.0,22250.0,15,8,30000.0,34500.0,30,3.3569897,6.5877336,45.6,13.635532407407407,1.2604166666666667,1.0,Bad
1054,3,10000.0,11500.0,15,8,30000.0,34500.0,30,3.3569897,6.5877336,45.6,0.5078819444444445,14.38818287037037,1.0,Bad
1055,5,20000.0,22250.0,15,8,30000.0,34500.0,30,3.3569897,6.5877336,45.6,12.584155092592592,1.8174189814814814,1.0,Bad
1056,11,40000.0,44000.0,30,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,27.795868055555555,3.549421296296296,0.0,Good
1057,8,30000.0,36800.0,60,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,60.097002314814816,-1.8263657407407408,0.0,Good
1058,6,20000.0,21900.0,15,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,15.107233796296295,-0.9712847222222222,0.0,Good
1059,9,30000.0,34400.0,30,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,29.455983796296298,0.09190972222222223,0.0,Good
1060,4,20000.0,22250.0,15,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,18.63130787037037,-4.3300578703703705,0.0,Good
1061,10,40000.0,44000.0,30,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,28.57148148148148,0.5538194444444444,0.0,Good
1062,7,30000.0,34400.0,30,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,29.495729166666667,-0.43287037037037035,0.0,Good
1063,3,10000.0,11500.0,15,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,14.842152777777779,-0.3891087962962963,0.0,Good
1064,1,10000.0,11500.0,15,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,41.626805555555556,-25.0,0.0,Good
1065,5,20000.0,23800.0,30,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,28.180381944444445,1.3519097222222223,0.0,Good
1066,2,10000.0,11500.0,15,12,40000.0,44000.0,30,3.892071,7.3621397,40.6,14.866631944444444,-0.639537037037037,0.0,Good
1067,2,10000.0,13000.0,30,5,10000.0,11500.0,15,3.3421974,6.5954012,33.6,8.246747685185186,21.211435185185184,0.0,Good
1068,4,10000.0,11500.0,15,5,10000.0,11500.0,15,3.3421974,6.5954012,33.6,8.841157407407408,5.625717592592593,0.0,Good
1069,3,10000.0,11500.0,15,5,10000.0,11500.0,15,3.3421974,6.5954012,33.6,12.813958333333334,3.4494907407407407,0.0,Good
1070,1,8000.0,10400.0,30,5,10000.0,11500.0,15,3.3421974,6.5954012,33.6,31.079189814814814,0.5818981481481481,0.0,Good
1071,3,10000.0,13000.0,30,5,10000.0,13000.0,30,-95.6936983,29.862125,42.9,33.90717592592593,-4.378206018518519,0.0,Good
1072,1,10000.0,11500.0,15,5,10000.0,13000.0,30,-95.6936983,29.862125,42.9,13.059247685185186,1.3946412037037037,0.0,Good
1073,2,10000.0,13000.0,30,5,10000.0,13000.0,30,-95.6936983,29.862125,42.9,29.4140625,-0.0018287037037037037,0.0,Good
1074,4,10000.0,13000.0,30,5,10000.0,13000.0,30,-95.6936983,29.862125,42.9,27.330613425925925,2.3189814814814813,0.0,Good
1075,2,10000.0,13000.0,30,4,20000.0,24500.0,30,8.170395,9.51107,37.1,32.86179398148148,-2.4756365740740742,0.0,Good
1076,3,10000.0,13000.0,30,4,20000.0,24500.0,30,8.170395,9.51107,37.1,31.002060185185186,-1.224699074074074,0.0,Good
1077,1,10000.0,11500.0,15,4,20000.0,24500.0,30,8.170395,9.51107,37.1,10.44056712962963,4.409409722222223,0.0,Good
1078,2,10000.0,13000.0,30,6,30000.0,34500.0,30,3.3402395,6.5953831,32.2,32.272465277777776,-1.6376273148148148,1.0,Bad
1079,4,10000.0,11750.0,30,6,30000.0,34500.0,30,3.3402395,6.5953831,32.2,31.728506944444444,-0.4817824074074074,1.0,Bad
